ticker,entry_date,entry_price,exit_date,exit_price,days_held,shares,entry_reason,exit_reason,gross_pnl_inr,fees_total_inr,net_pnl_inr,return_pct,rsi_entry,adx_entry,ema_fast_entry,ema_slow_entry,ema_htf_entry,trend_strength_entry,close_entry,high_52w_entry,volar_entry,mvo_weight_entry,alloc_inr_entry
BIKAJI.NS,2024-07-11,701.2666625976562,2024-08-02,769.031277398017,22,44,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.2% (>= 70%); VOLAR rank 1/2 (VOLAR=0.85); MVO weight=52.6% of capped cash (25% of available),target,2981.643051215872,142.5413797816672,2839.101671434205,9.663173570713424,37.82021611096037,41.35984650653866,704.5837345912325,644.6928335268444,552.8644484497689,0.08611523422089366,695.4739379882812,730.7295532226562,0.847729180662405,0.5256347551994965,30988.88051763483
EIDPARRY.NS,2024-07-11,781.8499755859375,2024-07-29,849.2,18,35,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.3% (>= 70%); VOLAR rank 2/2 (VOLAR=-0.01); MVO weight=47.4% of capped cash (25% of available),target,2357.2508544921893,134.12684845587086,2223.1240060363184,8.614187698041276,35.761588734756984,34.873304854126054,765.4012030723521,707.0828348317915,612.717298046428,0.07591560441793345,768.2000122070312,814.7999877929688,-0.010069832728666135,0.47436524480050346,27966.278385192058
KIRLOSENG.NS,2024-07-16,1302.9332275390625,2024-07-19,1251.0294222514751,3,37,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.7% (>= 70%); VOLAR rank 1/1 (VOLAR=2.14); MVO weight=100.0% of capped cash (25% of available),stop,-1920.4407956407329,176.0626379495801,-2096.503433590313,-3.9836120677973375,38.88756490613484,28.91508267631249,1342.928956238795,1245.349927828633,907.8406133239434,0.07426630701405282,1313.9071044921875,1402.8355712890625,2.144890406570763,1.0,49024.60174202741
OBEROIRLTY.NS,2024-07-19,1662.001953125,2024-07-22,1674.6311695903814,3,29,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.58); MVO weight=100.0% of capped cash (25% of available),indicator_exit,366.24727749606154,178.4115619139003,187.83571558216124,0.7598797607689445,39.8048722960182,26.720226636538413,1725.1915913753642,1722.3258557381844,1473.5357322063956,0.0016768601870778414,1708.989013671875,1922.0946044921875,0.5809079141084037,1.0,48500.47588362983
POLYCAB.NS,2024-07-22,6254.0029296875,2024-07-23,5980.036033976114,1,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.9% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.03); MVO weight=100.0% of capped cash (25% of available),stop,-2739.668957113863,207.09765864591537,-2946.7666157597787,-4.380664652567978,35.30009403401078,27.56465818030524,6524.783820115461,6456.135119942829,5481.626751717487,0.010871572765771286,6314.51416015625,7187.109375,-0.033750883168343064,1.0,63445.36113746545
AMBER.NS,2024-07-23,4205.5,2024-08-13,4061.25,21,7,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.1% (>= 70%); VOLAR rank 2/2 (VOLAR=0.77); MVO weight=49.8% of capped cash (25% of available),stop,-1009.75,135.2476073535,-1144.9976073535,-3.430032100820357,39.509411455738295,42.35622888462239,4421.912650047622,4153.656241395617,3617.1482826454176,0.0626811216696494,4279.7001953125,4697.25,0.7717369463562672,0.4984665141093434,31258.171881887916
GRAVITA.NS,2024-07-23,1722.790283203125,2024-07-24,1614.846068106714,1,18,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.5% (>= 70%); VOLAR rank 1/2 (VOLAR=1.37); MVO weight=50.2% of capped cash (25% of available),target,-1942.9958717353975,137.77624534465326,-2080.7721170800505,-6.265661940913314,46.67466652733446,35.40703774332905,1395.3689227433772,1270.819473990992,1027.449174790757,0.08624282291889496,1444.1717529296875,1528.34033203125,1.3667061345800902,0.5015334858906566,31450.497601637588
TRENT.NS,2024-07-24,5282.27392578125,2024-07-31,5808.467972478148,7,10,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.7% (>= 70%); VOLAR rank 1/1 (VOLAR=2.80); MVO weight=100.0% of capped cash (25% of available),target,5261.940466968981,193.77943278572877,5068.161034183252,9.961506239362139,35.42891657829807,28.984040100286695,5391.650163627187,5103.542460776698,3901.306661874049,0.054781204655177995,5259.24365234375,5670.63720703125,2.795200361991393,1.0,54814.21259137274
MOTHERSON.NS,2024-07-29,129.10836791992188,2024-08-05,124.08177396760219,7,379,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.1% (>= 70%); VOLAR rank 1/1 (VOLAR=1.03); MVO weight=100.0% of capped cash (25% of available),stop,-1905.0791079291612,177.68831923120075,-2082.767427160362,-3.89331383651087,40.57431784924385,36.7364339379349,128.59018686052423,117.09877762711066,88.89184966344635,0.08869773680574224,129.5569610595703,136.2657012939453,1.0341779156867672,1.0,48997.93882225383
ENDURANCE.NS,2024-07-31,2582.19580078125,2024-08-05,2450.350915144867,5,19,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.79); MVO weight=100.0% of capped cash (25% of available),stop,-2505.0528270912764,177.35434704148548,-2682.407174132762,-5.105921309162264,39.79050647339734,26.53527278531236,2563.2092394728343,2464.3447197271016,2057.5830163154324,0.038344494361752884,2578.32373046875,2730.86865234375,0.7932187165287216,1.0,51238.8009854174
PHOENIXLTD.NS,2024-08-02,1730.9100341796875,2024-08-05,1694.8696117033235,3,27,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.1% (>= 70%); VOLAR rank 1/1 (VOLAR=1.37); MVO weight=100.0% of capped cash (25% of available),stop,-973.0914068618288,173.7661433399843,-1146.857550201813,-2.0821661302254935,36.8930006533363,27.607901549151862,1829.3838453058354,1773.7693110247956,1434.3378276742737,0.03093165923896557,1797.98095703125,2041.440673828125,1.3744563010890989,1.0,47391.67516357132
HOMEFIRST.NS,2024-08-07,1008.428955078125,2024-08-27,1091.3723148530014,20,69,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.50); MVO weight=100.0% of capped cash (25% of available),indicator_exit,5723.091824466472,231.54314378521636,5491.548680681255,8.22500775659012,45.06445026198667,35.907966324747605,1033.412059994777,1006.6805923973847,927.0537354907481,0.025764302963242856,1037.5389404296875,1122.824951171875,0.5032954355724137,1.0,70453.00464386505
COCHINSHIP.NS,2024-08-08,2293.030517578125,2024-08-13,2223.4606913673374,5,23,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=82.0% (>= 70%); VOLAR rank 1/2 (VOLAR=2.64); MVO weight=100.0% of capped cash (25% of available),stop,-1600.1060028481147,186.47596210511188,-1786.5819649532266,-3.0339686139138955,37.33538305155796,28.77229435549897,2457.4007787502055,2272.110739321316,1424.6114388309313,0.07952623859346182,2329.92333984375,2839.9208984375,2.643149473950505,1.0,53031.04976705826
MOTHERSON.NS,2024-08-09,123.84431457519531,2024-08-27,131.2926325926681,18,321,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.01); MVO weight=100.0% of capped cash (25% of available),indicator_exit,2390.9100836087646,161.7255762869691,2229.1845073217955,6.014259147076428,39.63348649910848,30.73912984026218,122.89358045757561,119.01264920814333,91.89371077420377,0.03224224314857972,120.36790466308594,136.2657012939453,1.014858343200711,1.0,39824.5684313642
KIRLOSBROS.NS,2024-08-13,1885.9581298828125,2024-08-14,1890.3579871908837,1,26,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=75.9% (>= 70%); VOLAR rank 1/1 (VOLAR=1.12); MVO weight=100.0% of capped cash (25% of available),stop,114.39629000985133,180.01213464801577,-65.61584463816445,0.23329559857963034,36.83605706894862,31.38230958942292,2073.438782099721,2053.909031732488,1463.1840890284575,0.009947198393228185,1963.341796875,2587.1513671875,1.1223983809546634,1.0,49716.211450258954
GODREJCP.NS,2024-08-14,1344.259521484375,2024-09-03,1446.4984785814756,20,36,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.5% (>= 70%); VOLAR rank 1/2 (VOLAR=0.13); MVO weight=100.0% of capped cash (25% of available),indicator_exit,3680.602455495623,182.2843687934029,3498.31808670222,7.6055966473055125,37.56392169531968,29.55969102126912,1412.0245151538816,1383.4028027773481,1227.9013088686302,0.021024984185562368,1361.319091796875,1487.00927734375,0.13130125994146102,1.0,49699.80748909942
COCHINSHIP.NS,2024-08-16,2180.270751953125,2024-08-20,2110.4033583676173,4,17,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=77.4% (>= 70%); VOLAR rank 1/1 (VOLAR=2.21); MVO weight=100.0% of capped cash (25% of available),stop,-1187.7456909536304,152.02959854103426,-1339.7752894946648,-3.2045283147938974,37.10798479303071,26.701227874209295,2328.198170456819,2270.912644475732,1465.7307521006667,0.02607229909642368,2197.1796875,2839.9208984375,2.20798290684668,1.0,37581.206159347734
ASTRAZEN.NS,2024-08-20,6533.11962890625,2024-09-06,7258.290758323562,17,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.4% (>= 70%); VOLAR rank 1/1 (VOLAR=0.12); MVO weight=100.0% of capped cash (25% of available),target,3625.8556470865597,147.23629914255235,3478.619347944007,11.099921180208327,36.51054804358382,31.82290864717665,6675.443989155272,6537.7232742417655,5683.507880944835,0.020857513416439977,6602.9306640625,7148.16748046875,0.12102500993857947,1.0,37246.26233697407
MAZDOCK.NS,2024-08-27,2124.00048828125,2024-08-29,2141.857651880082,2,7,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=75.0% (>= 70%); VOLAR rank 2/2 (VOLAR=0.84); MVO weight=28.2% of capped cash (25% of available),indicator_exit,125.00014519182332,92.04417655869335,32.95596863312997,0.8407325562002077,37.34439096525591,26.222875275802043,2268.4329364044584,2242.7117224208596,1578.6200172653,0.012071421595790322,2130.752685546875,2841.5556640625,0.8405592290738807,0.2817557712736057,16446.82015455821
TORNTPOWER.NS,2024-08-27,1664.4906005859375,2024-09-16,1770.5534504003874,20,25,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.2% (>= 70%); VOLAR rank 1/2 (VOLAR=1.48); MVO weight=71.8% of capped cash (25% of available),target,2651.5712453612477,166.13022247113526,2485.4410228901124,6.372090643053996,36.671605485162075,32.359899938754374,1672.0230516964687,1595.8509634331565,1290.0949182934683,0.047483701649555836,1604.17333984375,1839.5289306640625,1.4785570401946218,0.7182442287263944,41925.79127488837
APLLTD.NS,2024-09-03,1055.1192626953125,2024-09-09,1164.0581155849186,6,57,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=85.9% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.20); MVO weight=100.0% of capped cash (25% of available),target,6209.5146147075475,211.04598155169924,5998.468633155848,10.324790451775169,41.05033900722092,25.131560017841117,1067.231175406997,1055.6900912750502,934.6062929061989,0.01090699646594226,1058.1358642578125,1231.3599853515625,-0.20238922609052767,1.0,60952.71235608199
ETERNAL.NS,2024-09-06,259.95001220703125,2024-09-11,280.5,5,211,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.4% (>= 70%); VOLAR rank 1/1 (VOLAR=2.08); MVO weight=100.0% of capped cash (25% of available),target,4336.047424316406,197.32796189808215,4138.719462418324,7.905361349474438,45.2470665525295,32.351769877688234,251.68194683850092,236.58760943935326,184.1824031416544,0.05922831876651635,254.85000610351562,267.0899963378906,2.0807098647857263,1.0,54945.16088465903
VGUARD.NS,2024-09-09,455.63714599609375,2024-09-24,441.46697610695105,15,126,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.0% (>= 70%); VOLAR rank 1/1 (VOLAR=0.30); MVO weight=100.0% of capped cash (25% of available),stop,-1785.44140603198,196.6748531200245,-1982.1162591520044,-3.1099680993226575,38.02817873775169,26.247424128717828,464.725132505375,454.9612967545869,381.66020743694065,0.021008705756706363,464.75189208984375,522.1299438476562,0.30069168516486133,1.0,57769.43543310519
GLAXO.NS,2024-09-12,2812.02783203125,2024-09-19,2671.566373367427,7,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.4% (>= 70%); VOLAR rank 1/1 (VOLAR=1.46); MVO weight=100.0% of capped cash (25% of available),stop,-2809.2291732764625,193.01035410101017,-3002.2395273774728,-4.995023771239193,44.22957497176501,31.142793354715145,2787.4878648169015,2699.0560510385344,2262.5124335420537,0.03147409621819871,2809.669677734375,3008.258056640625,1.4608789905087078,1.0,58163.14815817416
AFFLE.NS,2024-09-13,1580.1500244140625,2024-09-19,1490.3600463867188,6,27,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.6% (>= 70%); VOLAR rank 1/1 (VOLAR=0.25); MVO weight=100.0% of capped cash (25% of available),stop,-2424.3294067382812,163.20447800262417,-2587.5338847409053,-5.682370448378082,37.76390149931429,33.45450585837396,1589.8804821948975,1509.1289314935193,1292.0402286230099,0.051797017768683874,1559.0,1701.050048828125,0.25459997547240026,1.0,44080.41390441831
NYKAA.NS,2024-09-16,205.1300048828125,2024-09-19,196.17499999999998,3,216,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.36); MVO weight=100.0% of capped cash (25% of available),stop,-1934.2810546875037,167.37051565562228,-2101.651570343126,-4.365526578097811,35.525741530249846,35.6112849951484,211.0600452355516,198.4322458400007,177.39594352391683,0.06125836534850125,206.13999938964844,226.77000427246094,0.3600037900116855,1.0,44438.51552486177
DEEPAKFERT.NS,2024-09-19,973.9254760742188,2024-09-20,967.675234552996,1,20,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.3% (>= 70%); VOLAR rank 2/3 (VOLAR=0.22); MVO weight=29.0% of capped cash (25% of available),stop,-125.00483042445467,112.62811773520366,-237.63294815965833,-0.641757678053223,47.37503395066499,35.246811479700845,1006.4182435375307,934.0586430930451,731.2284666322948,0.07152243781828159,1011.7048950195312,1084.4837646484375,0.2184824390253203,0.2898404446406067,19501.326256084558
KFINTECH.NS,2024-09-19,1003.3821411132812,2024-09-20,1000.1140921242607,1,47,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.2% (>= 70%); VOLAR rank 1/3 (VOLAR=1.45); MVO weight=71.0% of capped cash (25% of available),stop,-153.59830248396815,175.56047772173582,-329.158780205704,-0.325703324298221,54.645580382769936,40.65606055296239,1010.8226191649446,928.6107448847977,727.7243292640952,0.07905463927435204,1039.9373779296875,1140.364990234375,1.4489165845286613,0.7101595553593933,47781.64482914686
LTTS.NS,2024-09-20,5407.41552734375,2024-10-03,5204.672457747184,13,5,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.7% (>= 70%); VOLAR rank 2/2 (VOLAR=-0.52); MVO weight=48.2% of capped cash (25% of available),stop,-1013.7153479828294,129.90078038681403,-1143.6161283696433,-3.7493525062269106,35.961692955241986,30.7322948688558,5548.758612102796,5305.321553733662,4956.0538326670585,0.04477775402547737,5436.5625,5740.67626953125,-0.5246381568877739,0.4819797193413135,32360.731990568922
NYKAA.NS,2024-09-20,199.3300018310547,2024-10-04,191.78600463867187,14,174,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.7% (>= 70%); VOLAR rank 1/2 (VOLAR=0.12); MVO weight=51.8% of capped cash (25% of available),stop,-1312.6555114746104,146.6023330223361,-1459.2578444969465,-3.784677230263034,39.375421569316195,27.697889098272093,205.52798896115684,198.84641673275544,178.33228167594635,0.0332251219572916,201.10000610351562,226.77000427246094,0.11762659781735244,0.5180202806586864,34780.54116257115
TORNTPHARM.NS,2024-09-23,3424.374267578125,2024-10-24,3272.255005693994,31,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=99.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.28); MVO weight=100.0% of capped cash (25% of available),stop,-2281.788928261965,182.71169292007284,-2464.500621182038,-4.442249882683436,53.884499077923486,30.573695531233852,3387.9757324990046,3247.7349387258128,2760.4247483827726,0.040951921144282456,3424.52294921875,3451.609619140625,1.2773230168640823,1.0,51681.02684191073
HINDPETRO.NS,2024-09-24,406.4954528808594,2024-09-30,431.8703575908884,6,129,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.0% (>= 70%); VOLAR rank 1/1 (VOLAR=1.40); MVO weight=100.0% of capped cash (25% of available),target,3273.362707593741,190.8603051484394,3082.502402445302,6.242358808738313,37.00057956381114,28.970030409261984,397.4246771181725,381.77688616445107,318.68738021367705,0.03980153785648844,393.1453857421875,437.04473876953125,1.4036364727514454,1.0,52698.45874086416
GSPL.NS,2024-09-30,418.0348205566406,2024-10-08,397.08637488998806,8,127,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.10); MVO weight=100.0% of capped cash (25% of available),stop,-2660.4525996648754,186.1562389298092,-2846.6088385946846,-5.011172427875343,35.426427060450024,29.01516781049674,403.0523516876255,374.65438120484447,329.84874607984864,0.06897056293802775,411.7404479980469,447.8839111328125,0.09869603174754782,1.0,53469.084341475485
SUMICHEM.NS,2024-10-03,547.38623046875,2024-10-07,530.9197349304922,4,85,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=92.2% (>= 70%); VOLAR rank 1/1 (VOLAR=-0.15); MVO weight=100.0% of capped cash (25% of available),stop,-1399.6521207519168,172.8636660974587,-1572.5157868493754,-3.008204193254349,44.39970163500792,37.127136006724434,562.7658246454448,539.0634082534162,470.16060942618543,0.041984524118967644,564.55126953125,612.2542114257812,-0.1454985452110529,1.0,46662.11019147262
JYOTHYLAB.NS,2024-10-07,528.0322265625,2024-10-15,517.3429025747087,8,38,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=93.2% (>= 70%); VOLAR rank 2/2 (VOLAR=0.25); MVO weight=37.6% of capped cash (25% of available),indicator_exit,-406.1943115360709,114.61761982912938,-520.8119313652003,-2.0243696217897567,39.702368236167295,26.05119835302055,537.6297986355565,529.5009827182176,465.0776069981294,0.015220516748329267,534.0696411132812,573.2638549804688,0.2520203753782975,0.37564444212917864,20506.887513799327
POLYMED.NS,2024-10-07,2306.79931640625,2024-10-14,2587.276641791531,7,14,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=91.4% (>= 70%); VOLAR rank 1/2 (VOLAR=0.33); MVO weight=62.4% of capped cash (25% of available),target,3926.6825553939325,146.7242912533149,3779.9582641406178,12.158722407731371,35.563911689124865,33.15083872262673,2345.0763877320246,2257.900873485835,1871.9854754208984,0.037199888688405215,2343.434814453125,2562.918212890625,0.3296521451691119,0.6243555578708213,34084.33017483429
GILLETTE.NS,2024-10-08,8663.619140625,2024-10-17,8940.885904000776,9,6,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.3% (>= 70%); VOLAR rank 1/1 (VOLAR=0.17); MVO weight=100.0% of capped cash (25% of available),indicator_exit,1663.6005802546533,188.17537218851277,1475.4252080661406,3.200357251112651,39.80119111064279,32.35050097244433,8461.34306144272,8303.167587089909,7254.815251769891,0.018538847476133165,8532.109375,8954.5908203125,0.16710094365385073,1.0,54056.383975616576
HDFCBANK.NS,2024-10-15,830.81982421875,2024-10-28,859.383716444917,13,16,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=94.7% (>= 70%); VOLAR rank 2/2 (VOLAR=-1.31); MVO weight=25.5% of capped cash (25% of available),indicator_exit,457.0222756186722,85.55984713474675,371.46242848392546,3.4380369116765674,38.73346908130609,30.621011504849818,825.6807980409719,821.7528208090488,786.6398710300937,0.00471663008175749,832.7931518554688,879.832275390625,-1.312429995537536,0.25528080405138087,14033.26011691215
PIIND.NS,2024-10-15,4538.287109375,2024-10-22,4317.852344294263,7,9,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=96.5% (>= 70%); VOLAR rank 1/2 (VOLAR=-0.46); MVO weight=74.5% of capped cash (25% of available),stop,-1983.9128857266305,159.6133974523152,-2143.526283178946,-4.857223876941852,40.40558754592939,25.96342740012732,4563.460581332695,4461.204872764978,3995.5216789780093,0.022497971574937124,4545.10791015625,4710.9912109375,-0.46289894046861335,0.7447191959486191,40938.59790844744
POLICYBZR.NS,2024-10-17,1685.050048828125,2024-10-22,1615.0,5,32,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.3% (>= 70%); VOLAR rank 1/1 (VOLAR=1.28); MVO weight=100.0% of capped cash (25% of available),stop,-2241.6015625,188.4399753049219,-2430.041537804922,-4.157149449468378,47.79652534672142,28.610890313717704,1680.3781468728296,1668.7046777063802,1356.7686718248606,0.006848416785693627,1704.550048828125,1931.449951171875,1.2841762869112843,1.0,54797.15626799908
NEWGEN.NS,2024-10-22,1182.3077392578125,2024-10-23,1182.89239936725,1,46,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=89.3% (>= 70%); VOLAR rank 1/2 (VOLAR=1.04); MVO weight=85.9% of capped cash (25% of available),stop,26.894365034122075,191.8268728913606,-164.93250785723853,0.049450755503333,39.36607654115601,36.22697900097001,1275.4501429972856,1194.9803356920586,955.5565126345853,0.06398230468419829,1257.6884765625,1407.852783203125,1.0429311398513936,0.8586353289750387,54852.14498248796
SAPPHIRE.NS,2024-10-22,339.04998779296875,2024-10-24,323.2375,2,26,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.4% (>= 70%); VOLAR rank 2/2 (VOLAR=-0.87); MVO weight=14.1% of capped cash (25% of available),stop,-411.1246826171872,63.10486143047602,-474.22954404766324,-4.6637629736840385,40.349495115009255,43.22797478820014,352.57104541181917,342.0707404215273,312.7934926662841,0.030435666638527106,345.0,381.6000061035156,-0.8711538396307796,0.14136467102496134,9030.790102381538
KALYANKJIL.NS,2024-10-24,694.0689697265625,2024-10-29,658.2288936613579,5,53,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.0% (>= 70%); VOLAR rank 2/3 (VOLAR=1.31); MVO weight=49.2% of capped cash (25% of available),stop,-1899.524031455843,150.67058992441406,-2050.194621380257,-5.163762915279769,39.875922133871384,25.912493558731803,710.438412360514,671.0620061058593,506.8013788080387,0.05685111984442842,692.6232299804688,769.74755859375,1.3131264244004472,0.49238762148162124,37406.47631037786
KFINTECH.NS,2024-10-24,971.1976318359375,2024-10-25,943.6818438422695,1,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=86.7% (>= 70%); VOLAR rank 3/3 (VOLAR=1.15); MVO weight=20.3% of capped cash (25% of available),stop,-412.7368199050204,89.47617325131651,-502.2129931563369,-2.833181125210593,38.024060279759546,25.35217147913223,1029.7687335591174,998.5623369992358,795.1563162636722,0.031546248468970584,989.2268676757812,1140.364990234375,1.1513788984874307,0.20336182005864434,15449.310203146413
NEWGEN.NS,2024-10-24,1262.1168212890625,2024-11-18,1172.3043186403554,25,18,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=87.2% (>= 70%); VOLAR rank 1/3 (VOLAR=1.33); MVO weight=30.4% of capped cash (25% of available),stop,-1616.6250476767277,119.66641116509359,-1736.2914588418214,-7.116021364565695,41.771452075998624,31.409447348053963,1252.9640420064472,1195.7971216226001,960.5010150392324,0.046553472988805834,1227.9840087890625,1407.852783203125,1.3334600896742865,0.3042505584597345,23113.784366059852
HSCL.NS,2024-10-25,552.1511840820312,2024-10-28,547.4571491728651,3,110,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=86.7% (>= 70%); VOLAR rank 1/1 (VOLAR=1.03); MVO weight=100.0% of capped cash (25% of available),stop,-516.3438400082748,205.39192561990274,-721.7357656281775,-0.8501358041946627,35.716091303938214,29.123413258862655,604.3979430785936,578.5611328507542,437.88623850744574,0.04471825110709258,577.768798828125,666.7561645507812,1.0342938222874314,1.0,60938.61430674631
GRAVITA.NS,2024-10-28,2037.1392822265625,2024-10-29,2051.889939798463,1,14,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=74.7% (>= 70%); VOLAR rank 2/2 (VOLAR=0.76); MVO weight=45.3% of capped cash (25% of available),indicator_exit,206.50920600660447,134.46576078013308,72.04344522647139,0.7240868457348615,35.79613066140773,25.465359024621343,2239.8300798590035,2233.0466464101864,1610.095011925822,0.003417409242613936,1984.9637451171875,2655.77099609375,0.7599281848653344,0.45261086240434983,29049.55764357131
RPOWER.NS,2024-10-28,41.5,2024-10-29,41.04000072479248,1,846,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=80.5% (>= 70%); VOLAR rank 1/2 (VOLAR=1.17); MVO weight=54.7% of capped cash (25% of available),stop,-389.15938682556396,148.5072082251508,-537.6665950507147,-1.1084319884518634,38.40321074294881,26.930708994773997,42.385520719395444,39.10474109458079,30.9007731041702,0.07594397145541676,43.20000076293945,53.63999938964844,1.1718859679742428,0.5473891375956501,35132.635177111035
INDIACEM.NS,2024-10-29,356.70001220703125,2024-11-22,354.54998779296875,24,203,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=95.9% (>= 70%); VOLAR rank 1/1 (VOLAR=0.32); MVO weight=100.0% of capped cash (25% of available),indicator_exit,-436.4549560546875,231.44608392420412,-667.9010399788916,-0.6027542305814704,43.666674126534275,26.91270001547014,359.71618444873644,356.3706314872577,299.62234117069653,0.009325583167885005,358.75,374.04998779296875,0.3225536254251728,1.0,72766.47210374082
APTUS.NS,2024-10-30,343.7084655761719,2024-11-08,342.1307012837168,9,37,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.5% (>= 70%); VOLAR rank 2/2 (VOLAR=-0.61); MVO weight=23.8% of capped cash (25% of available),indicator_exit,-58.37727882083766,81.77658567826212,-140.15386449909977,-0.45904144077749676,36.74512262581705,28.87646018933152,348.7107645397018,343.77118691662673,323.5610313604503,0.01452982446111032,339.9612731933594,384.237548828125,-0.6119866419649014,0.23794368879076278,13000.422591654225
MANKIND.NS,2024-10-30,2626.7646484375,2024-11-06,2801.9155061134825,7,15,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=90.6% (>= 70%); VOLAR rank 1/2 (VOLAR=0.00); MVO weight=76.2% of capped cash (25% of available),target,2627.262865139737,161.18640092516614,2466.076464214571,6.667931128895344,36.34716217071267,26.645902362344902,2547.2315879389926,2504.441188472916,2252.566330802455,0.016928566799225955,2527.70361328125,2791.44970703125,0.004967174191514521,0.7620563112092372,41636.128845044
SARDAEN.NS,2024-11-07,467.6263122558594,2024-11-13,427.3773436498112,6,111,RSI cross ↑30; EMA20>EMA50; Close>EMA200; ADX>20; 52w%=88.2% (>= 70%); VOLAR rank 1/1 (VOLAR=1.28); MVO weight=100.0% of capped cash (25% of available),stop,-4467.635515271345,181.64749815415112,-4649.283013425496,-8.60707953149269,37.50333461074891,26.64705054940571,454.12133640185937,429.1177619254958,318.4137828885172,0.0554933117795676,450.56915283203125,510.9176940917969,1.28004892037464,1.0,52066.24054444846
