ticker,entry_date,exit_date,qty,entry_price,exit_price,entry_eff,exit_eff,net_profit,fees_total,roi_%,exit_reason,days_held
MUTHOOTFIN.NS,2015-06-30,2015-07-14,305,163.6424102783203,162.5490264892578,163.72423148345948,162.4677519760132,-467.5039614640092,84.27771169289659,-0.9350079229280184,Time,10
SHREECEM.NS,2015-06-30,2015-07-06,4,10961.3994140625,10413.329443359375,10966.88011376953,10408.122778637695,-2316.621702352404,81.59236182506358,-4.633243404704808,HSL,4
SRF.NS,2015-06-26,2015-07-10,219,227.92544555664062,248.03848266601562,228.03940827941892,247.91446342468262,4266.996567842882,85.64050896986417,8.533993135685764,Time,10
BEL.NS,2015-06-26,2015-07-06,1734,28.82028579711914,27.379271507263184,28.8346959400177,27.365581871509555,-2631.122018061433,83.6782232683115,-5.262244036122866,HSL,6
TVSMOTOR.NS,2015-06-22,2015-07-06,216,230.9019317626953,249.46450805664062,231.01738272857665,249.3397758026123,3872.1244236459193,85.51248034577806,7.744248847291839,Time,10
SOLARINDS.NS,2015-05-25,2015-06-03,73,678.834716796875,649.4354248046875,679.1741341552734,649.1107070922852,-2278.260902418702,83.63072682056881,-4.556521804837404,TwoRedBelow20,7
HDFCBANK.NS,2015-05-21,2015-06-03,224,222.36773681640625,218.2120361328125,222.47892068481445,218.1029301147461,-1064.2923207840056,84.07043308869359,-2.128584641568011,TwoRedBelow20,9
BAJAJFINSV.NS,2015-05-11,2015-05-25,348,143.3672332763672,147.27908325195312,143.43891689300537,147.20544371032716,1225.9935551852752,84.75777724271087,2.4519871103705504,Time,10
BAJFINANCE.NS,2015-04-08,2015-04-21,1152,43.36176300048828,41.193674850463864,43.383443881988526,41.173078013038634,-2630.01234460781,83.67086357753887,-5.26002468921562,HSL,8
INDHOTEL.NS,2015-03-30,2015-04-15,496,100.61341857910156,95.58274765014647,100.6637252883911,95.53495627632141,-2627.523788706897,83.6543587203295,-5.255047577413794,HSL,9
