USE_RSI,USE_MACD,USE_ADX,USE_SMA,USE_BB,RSI_LEN,RSI_LONG_MIN,RSI_SHORT_MAX,MACD_FAST,MACD_SLOW,MACD_SIGNAL,MACD_MODE,ADX_LEN,ADX_MIN,SMA_FAST,SMA_SLOW,BB_LEN,BB_STD,BB_SQUEEZE_PCTL,total_net,n_trades,win_rate,avg_pnl,profit_factor,sharpe,max_drawdown,cagr,expectancy
False,False,False,False,True,14,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,148365.36596733355,623.0,53.6115569823435,238.14665484323203,1.2844901185770816,-1.2292683252944832,-0.473927057510994,0.18057653119535888,238.14665484323203
False,False,False,False,True,14,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,143192.7649644802,624.0,53.52564102564102,229.47558487897464,1.2729066203446606,-1.0814334046698404,-0.4739272732670625,0.17682498713955352,229.47558487897464
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,,159326.8467224146,623.0,53.77207062600321,255.74132700227062,1.308679633980177,-0.8937282797043199,-0.47392688883346845,0.18825036091166814,255.74132700227062
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,,150050.47776457467,625.0,53.92,240.08076442331947,1.2876121630780746,-1.0027796446158015,-0.47392691507776186,0.181780122374964,240.08076442331947
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,,157994.0275268581,624.0,53.68589743589743,253.19555693406744,1.3038376979098187,-0.9387384531538335,-0.4739269303799401,0.18733643214284812,253.19555693406744
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,,150166.26080949666,624.0,53.68589743589743,240.65105898957796,1.2878909505235823,-1.0156011464943464,-0.47392715711053496,0.18186249262838317,240.65105898957796
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,,146589.45834482068,624.0,53.52564102564102,234.91900375772545,1.2802418511860112,-1.0229203481449565,-0.47392719372339087,0.17929831691612397,234.91900375772545
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,,157400.10158024848,622.0,53.69774919614147,253.0548256917178,1.3045343861375356,-1.1137329421338633,-0.4739271099325604,0.18692751050312473,253.0548256917178
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,,137946.55645836145,624.0,53.36538461538461,221.0681994525023,1.26177659044915,-1.1037537872118326,-0.4739270157194764,0.17292870834844365,221.0681994525023
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,,161832.9316457393,623.0,53.77207062600321,259.76393522590575,1.3135349655781698,-0.8838472825854289,-0.4739268092404193,0.1899550381728785,259.76393522590575
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,158949.17773474375,625.0,54.08,254.31868437558998,1.3064825156400117,-0.9284630362889903,-0.4739269761748843,0.18799191001291815,254.31868437558998
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,149537.33807943983,623.0,53.6115569823435,240.0278299830495,1.287098995103799,-1.0166915226590527,-0.47392691628365247,0.1814145596023775,240.0278299830495
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,140452.6818867672,624.0,53.36538461538461,225.08442610058847,1.2665323989504464,-1.0937600047894689,-0.47392701743645615,0.17480174338433496,225.08442610058847
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,152204.15262250014,622.0,53.69774919614147,244.70121000401952,1.2940152062206844,-1.173512037893345,-0.4739272732670625,0.1833054702409076,244.70121000401952
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,162277.68978065753,624.0,53.84615384615385,260.06040028951526,1.3134424877129494,-0.9211387045486621,-0.47392675623091235,0.19025571446194656,260.06040028951526
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,153180.7412489039,623.0,53.93258426966292,245.87598916356967,1.2949385159515883,-1.1739503966429494,-0.47392691507776186,0.18399243855153413,245.87598916356967
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,155487.81252505752,624.0,53.68589743589743,249.17918673887425,1.2990179276412852,-0.9485970083782848,-0.47392718544659457,0.18560385413867864,249.17918673887425
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,154525.72291101326,624.0,53.68589743589743,247.63737645995715,1.297167805623762,-0.9530798120731351,-0.47392719372339087,0.18493380934293957,247.63737645995715
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,,149351.08933714544,624.0,53.52564102564102,239.3446944505536,1.2850887720214172,-1.0188637802347071,-0.4739273074145894,0.18128167070679901,239.3446944505536
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,,138899.80810141243,624.0,53.68589743589743,222.59584631636608,1.2639220160671107,-1.3135624486014565,-0.4739269761748843,0.1736437263413657,222.59584631636608
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,20,20,20,2.0,,155487.98577720893,624.0,53.68589743589743,249.17946438655278,1.2990183064729857,-0.9485959152350343,-0.47392719372339087,0.18560397455098343,249.17946438655278
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,,157218.00795862064,623.0,53.77207062600321,252.35635306359654,1.3041112644480113,-0.9409578224021449,-0.4739268085713428,0.18680193163304293,252.35635306359654
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,,161825.5536187617,624.0,54.166666666666664,259.33582310698995,1.314355533727519,-0.8780396549133777,-0.4739267816391621,0.1899500456182328,259.33582310698995
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,,155488.15382344302,624.0,53.68589743589743,249.1797336914151,1.2990186686432443,-0.9485957684110472,-0.4739270780524372,0.18560409134502853,249.1797336914151
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,20,20,20,2.0,,159177.87153245806,622.0,53.85852090032154,255.91297674028627,1.3093311287971632,-1.1056681062189049,-0.47392711112110913,0.18814846147188136,255.91297674028627
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,14,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,,152934.26894427743,623.0,53.6115569823435,245.48036748680164,1.2945330691522399,-0.9585915950802685,-0.4739271498367889,0.18381933532085393,245.48036748680164
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,140452.53384622466,624.0,53.36538461538461,225.08418885612926,1.266532092331612,-1.0937606298900906,-0.47392730758995544,0.17480163338319987,225.08418885612926
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,143561.3622943905,622.0,53.536977491961416,230.8060487048079,1.2752562634993887,-1.2604073537796459,-0.473927057510994,0.17709522609671757,230.8060487048079
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,20,20,20,2.0,,158180.28040312458,623.0,53.77207062600321,253.90093162620317,1.3059724908857824,-0.9364709892745642,-0.47392702690199245,0.18746445685680846,253.90093162620317
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,154145.04499412788,624.0,54.006410256410255,247.02731569571776,1.2971951842342393,-0.9533329696087535,-0.47392699519343984,0.18466792151696243,247.02731569571776
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,157993.86880084488,624.0,53.68589743589743,253.19530256545653,1.303837334253289,-0.9387381437237461,-0.4739269070655617,0.18733632299629033,253.19530256545653
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,157993.80992701984,624.0,53.68589743589743,253.19520821637795,1.3038372007820966,-0.9387391687563947,-0.4739271498367889,0.18733628251219958,253.19520821637795
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,159771.64294734458,624.0,53.84615384615385,256.0442995951035,1.3086019421228974,-0.9309907037651219,-0.4739270836697073,0.18855422368317942,256.0442995951035
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,155487.97851636005,624.0,53.68589743589743,249.17945275057698,1.2990182902800775,-0.9485959132161288,-0.47392696056901723,0.185603969504609,249.17945275057698
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,10,20,20,2.0,,146589.45651870983,624.0,53.52564102564102,234.91900083126575,1.2802417554163226,-1.0229202000140454,-0.47392714556156673,0.17929831559656306,234.91900083126575
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,10,50,20,2.0,,160492.4352203394,625.0,54.08,256.78789635254304,1.309458080642721,-0.9230939976601896,-0.47392709586248555,0.18904543216948055,256.78789635254304
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,20,20,20,2.0,,146845.29372563434,624.0,53.52564102564102,235.32899635518325,1.2803056430704916,-1.028855086971072,-0.4739270780524372,0.17948307970179034,235.32899635518325
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,20,20,50,20,2.0,,150166.39208108792,624.0,53.68589743589743,240.65126936071783,1.2878912031694087,-1.015601345343971,-0.4739268085713428,0.18186258599369642,240.65126936071783
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,,155487.9864349849,624.0,53.68589743589743,249.17946544068093,1.2990183164070075,-0.948596653540545,-0.4739273187842391,0.1856039750081453,249.17946544068093
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,,142747.8824834163,623.0,53.45104333868379,229.12982742121395,1.27287577301018,-1.044528999361395,-0.4739274464042768,0.17649821470798321,229.12982742121395
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,20,20,20,2.0,,149537.5815669734,623.0,53.6115569823435,240.02822081376146,1.2870995259417837,-1.0166901809421072,-0.47392742822590617,0.1814147332598608,240.02822081376146
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,,159771.7091228512,624.0,53.84615384615385,256.04440564559485,1.3086021740902316,-0.9309891450753642,-0.4739265218166242,0.18855426884883264,256.04440564559485
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,150057.89233973957,624.0,53.52564102564102,240.47739157009548,1.2868726010502536,-1.0085773806324714,-0.4739272094687762,0.1817853985007647,240.47739157009548
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,147658.57581769075,623.0,53.6115569823435,237.01216022101244,1.282704497184047,-1.2436913144049797,-0.4739270501084229,0.18006902757406884,237.01216022101244
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,144875.8898884913,625.0,53.76,231.8014238215861,1.2756432100481616,-1.0688316316997148,-0.4739268414163232,0.17805530737134467,231.8014238215861
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,140452.4983312709,624.0,53.36538461538461,225.08413194113928,1.2665320578064794,-1.0937606499992643,-0.47392688883346845,0.1748016069938958,225.08413194113928
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,158949.04270460762,625.0,54.08,254.3184683273722,1.306482210036311,-0.9284640512568557,-0.47392699217952167,0.1879918175340498,254.3184683273722
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,152812.15239772294,625.0,53.92,244.4994438363567,1.2924607396215009,-0.9984870700599685,-0.47392686211160434,0.18373350151501722,244.4994438363567
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,152812.0170553463,625.0,53.92,244.4992272885541,1.292460444210659,-0.9984888003757875,-0.4739267611379244,0.18373340635976798,244.4992272885541
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,149537.50344052364,623.0,53.6115569823435,240.02809541015029,1.2870993858531454,-1.0166907404087921,-0.473926762309296,0.18141467753939944,240.02809541015029
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,,151128.60018094146,624.0,53.68589743589743,242.1932695207395,1.289735883794819,-1.0110557268965927,-0.47392702690199245,0.18254550214692733,242.1932695207395
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,,145882.71863754545,624.0,53.52564102564102,233.7864080729895,1.2784681234919533,-1.0334073067812317,-0.47392732184851505,0.17878681246098194,233.7864080729895
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,20,20,20,2.0,,147031.48301854206,623.0,53.6115569823435,236.0055907199712,1.2822879770156188,-1.026696792367541,-0.4739269715440483,0.1796174117575038,236.0055907199712
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,,154341.57261351275,624.0,53.68589743589743,247.34226380370632,1.296346670659662,-0.9910132759547959,-0.47392702690199245,0.1848052423559403,247.34226380370632
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,,146589.5002610805,624.0,53.52564102564102,234.91907093121876,1.2802419276336356,-1.0229206366630494,-0.47392731944872474,0.1792983472051144,234.91907093121876
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,,153634.72478378552,624.0,53.68589743589743,246.20949484581013,1.29454051441573,-1.0010698722489138,-0.4739269948788063,0.18431079891638547,246.20949484581013
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,20,20,20,2.0,,147551.8501456477,624.0,53.52564102564102,236.46129831033286,1.2820816798873549,-1.0184323769084245,-0.4739272094687762,0.17999225560910426,236.46129831033286
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,,139277.71516893266,622.0,53.37620578778135,223.91915622014898,1.2658869843447915,-1.2790568143667205,-0.4739270780524372,0.17392630988145297,223.91915622014898
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,154712.1005125147,623.0,53.77207062600321,248.33402971511188,1.2992639968733042,-0.9508323878662251,-0.47392711112110913,0.18506382772443386,248.33402971511188
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,146208.87554468028,624.0,53.84615384615385,234.3090954241671,1.2802261503714234,-1.0240959811214487,-0.47392699217952167,0.1790230706068887,234.3090954241671
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,20,20,20,2.0,,161832.85135283167,623.0,53.77207062600321,259.76380634483417,1.313534772758317,-0.883846961797458,-0.4739271597037888,0.18995498384119114,259.76380634483417
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,147542.68670108292,624.0,53.84615384615385,236.4466133030175,1.2824269105114734,-1.2265078012291775,-0.47392699172065594,0.17998566228336466,236.4466133030175
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,156301.48744606285,623.0,53.77207062600321,250.88521259400136,1.3014922684876884,-1.157130924408969,-0.47392742822590617,0.18616838575841443,250.88521259400136
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,154967.68473065447,623.0,53.77207062600321,248.7442772562672,1.2992987687451987,-0.9558967974266915,-0.4739272062173,0.18524195597006132,248.7442772562672
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,20,20,20,2.0,,163610.396397143,623.0,53.93258426966292,262.61700866315084,1.3183773421034728,-0.8760554388248133,-0.47392733965591405,0.19115337746778382,262.61700866315084
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,148365.35419659677,623.0,53.6115569823435,238.14663594959353,1.2844900470774772,-1.2292680192778687,-0.4739272732670625,0.18057652275675062,238.14663594959353
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,,155488.0094587125,624.0,53.68589743589743,249.1795023376803,1.2990183427511324,-0.9485971630297622,-0.47392713286833066,0.185603991009903,249.1795023376803
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,,165294.02311488608,624.0,54.166666666666664,264.8942678123174,1.3210933167420225,-0.8636852553988181,-0.47392686211160434,0.192280391789313,264.8942678123174
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,20,20,20,2.0,,150057.90505523933,624.0,53.52564102564102,240.47741194749892,1.286872654868482,-1.0085768543993059,-0.4739268356599114,0.18178540754881922,240.47741194749892
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,,157994.04382069653,624.0,53.68589743589743,253.19558304598803,1.303837721439706,-0.9387372808522706,-0.4739265933678334,0.1873364433471596,253.19558304598803
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,,154003.41739570862,622.0,53.69774919614147,247.59391864261835,1.2970354093165097,-1.1767097915108162,-0.4739264953971021,0.18456888916907732,247.59391864261835
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,,165154.14888516493,623.0,53.93258426966292,265.09494203076235,1.3213814383963205,-0.8706661273309171,-0.47392717217746017,0.19218705623443322,265.09494203076235
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,20,20,20,2.0,,152934.4065825374,623.0,53.6115569823435,245.4805884149878,1.2945333051555086,-0.9585906043738339,-0.4739275895596973,0.18381943203899542,245.4805884149878
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,,151835.4931731898,624.0,53.68589743589743,243.32611085447084,1.2915347347077981,-1.0008621583597122,-0.473926962545699,0.18304538272634208,243.32611085447084
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,152017.79215873976,623.0,53.6115569823435,244.00929720503973,1.291952331809617,-1.1755203366421088,-0.47392696056901723,0.18317404598225995,244.00929720503973
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,155488.0278931454,624.0,53.68589743589743,249.17953188004068,1.2990183457834592,-0.9485956944881536,-0.47392696056901723,0.18560400382204634,249.17953188004068
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,20,20,20,2.0,,145882.60228026082,624.0,53.52564102564102,233.7862216029821,1.278467865235205,-1.0334085680552998,-0.4739271099325604,0.17878672811358243,233.7862216029821
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,146844.97257893614,624.0,53.52564102564102,235.32848169701305,1.2803049310358408,-1.0288578398347592,-0.47392692998398794,0.17948284790398872,235.32848169701305
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,155478.88067912555,624.0,54.006410256410255,249.16487288321403,1.2993876539545701,-1.154407357591454,-0.47392686211160434,0.18559764627860842,249.16487288321403
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,150428.45777331808,623.0,53.6115569823435,241.45819867306272,1.2897072192906291,-0.9684725721574836,-0.4739269751151457,0.18204886972796053,241.45819867306272
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,10.0,,,,,,,,,
False,False,False,False,True,21,55,45,12,26,9,hist_above0,14,25,20,20,20,2.0,,166116.50227583578,623.0,53.93258426966292,266.63965052301086,1.3232541085105887,-0.8661813655966671,-0.47392719279466294,0.19282814091330436,266.63965052301086
